C,N,Vb,Vc,Fat,cellulose,Weightgain
0.383166467,1.263965689,-0.739463218,-0.755704938,-0.282389923,-1.256414491,0.1496
0.383166467,1.263965689,-0.739463218,-0.755704938,-0.282389923,-1.256414491,0.1249
1.829288363,0.018631924,-0.294427843,-0.755704938,-1.178426556,-1.281888898,0.1208
1.829288363,0.018631924,-0.294427843,-0.755704938,-1.178426556,-1.281888898,0.1013
-0.33989448,1.263965689,-0.650456143,3.710256118,-0.282389923,-0.797875159,0.1513
-0.33989448,1.263965689,-0.739463218,0.064573623,-0.282389923,-0.797875159,0.1012
-0.701424954,-1.226701841,1.930749029,0.064573623,-0.282389923,1.34706994,0.0322
-1.062955428,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.0765
0.383166467,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.1833
0.383166467,0.018631924,0.150607531,0.064573623,0.613646709,-0.334240945,0.0962
-0.33989448,-0.604034958,-0.294427843,-0.391136688,-0.282389923,0.735684163,0.1033
-1.062955428,-0.604034958,1.930749029,-0.755704938,0.613646709,1.138179799,0.0597
-0.33989448,-0.915368399,-0.739463218,1.88741487,0.613646709,0.888530607,0.0858
-1.062955428,-0.915368399,-0.294427843,0.064573623,1.509683342,1.474441976,0.1164
-0.33989448,1.263965689,-0.650456143,3.710256118,-0.282389923,-0.797875159,0.0623
-0.33989448,0.018631924,1.930749029,-0.846847,-0.73040824,0.124298387,0.1146
-0.33989448,1.263965689,-0.650456143,3.710256118,-0.282389923,-0.797875159,0.0595
-0.701424954,-1.226701841,1.930749029,0.064573623,-0.282389923,1.34706994,0.0469
1.829288363,1.263965689,1.930749029,1.88741487,1.509683342,-2.575988791,0.0286
1.106227415,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.1877
0.383166467,0.018631924,0.150607531,0.064573623,0.613646709,-0.334240945,0.1008
-0.33989448,1.263965689,0.150607531,0.064573623,-0.282389923,-0.797875159,0.1526
1.829288363,-0.604034958,-0.739463218,0.064573623,-0.73040824,-0.792780277,0.0963
-1.062955428,-1.226701841,-0.739463218,-0.846847,-1.178426556,1.805609272,0.0455
3.275410258,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.0534
-0.33989448,-1.226701841,0.150607531,-0.755704938,1.509683342,1.240077429,0.0709
-1.062955428,1.263965689,0.150607531,-0.391136688,-0.73040824,-0.308766538,0.1991
-0.33989448,1.263965689,-0.650456143,0.064573623,-1.178426556,-0.797875159,0.2146
0.383166467,1.263965689,-0.739463218,-0.755704938,-0.282389923,-1.256414491,0.1146
1.829288363,1.263965689,1.930749029,1.88741487,1.509683342,-2.575988791,0.0585
-0.33989448,-0.915368399,-0.739463218,1.88741487,0.613646709,0.888530607,0.0896
1.829288363,-0.915368399,0.150607531,-0.846847,-0.282389923,-0.538036204,0.097
-1.062955428,-0.915368399,-0.294427843,0.064573623,1.509683342,1.474441976,0.1063
-0.33989448,-1.226701841,0.150607531,-0.755704938,1.509683342,1.240077429,0.0378
-1.062955428,-0.604034958,1.930749029,-0.755704938,0.613646709,1.138179799,0.103
-1.062955428,-0.604034958,1.930749029,-0.755704938,0.613646709,1.138179799,0.1007
1.829288363,-1.226701841,-0.650456143,-0.391136688,0.613646709,-0.262912604,0.0423
-0.701424954,-1.226701841,1.930749029,0.064573623,-0.282389923,1.34706994,0.0449
-1.062955428,1.263965689,0.150607531,-0.391136688,-0.73040824,-0.308766538,0.1862
0.383166467,-1.226701841,-0.294427843,1.88741487,-0.73040824,0.608312127,0.0198
-0.701424954,1.263965689,-0.294427843,-0.846847,0.613646709,-0.512561796,0.123
-0.33989448,-1.226701841,0.150607531,-0.755704938,1.509683342,1.240077429,0.0299
1.829288363,0.018631924,-0.294427843,-0.755704938,-1.178426556,-1.281888898,0.0965
0.383166467,-0.915368399,1.930749029,-0.391136688,-1.178426556,0.353568053,0.0466
1.829288363,1.263965689,1.930749029,1.88741487,1.509683342,-2.575988791,0.0473
-0.33989448,0.018631924,1.930749029,-0.846847,-0.73040824,0.124298387,0.1755
-0.33989448,-0.604034958,-0.294427843,-0.391136688,-0.282389923,0.735684163,0.1398
1.829288363,-1.226701841,-0.650456143,-0.391136688,0.613646709,-0.262912604,0.0366
-0.701424954,1.263965689,-0.294427843,-0.846847,0.613646709,-0.512561796,0.1423
-0.33989448,1.263965689,-0.650456143,3.710256118,-0.282389923,-0.797875159,0.1676
-0.701424954,0.018631924,-0.739463218,-0.391136688,1.509683342,0.506414497,0.1737
0.383166467,-0.604034958,-0.650456143,-0.846847,1.509683342,0.27204995,0.1084
-1.062955428,-0.604034958,1.930749029,-0.755704938,0.613646709,1.138179799,0.0794
-1.062955428,-0.915368399,-0.294427843,0.064573623,1.509683342,1.474441976,0.1067
-0.33989448,1.263965689,-0.650456143,0.064573623,-1.178426556,-0.797875159,0.1651
1.829288363,0.018631924,-0.294427843,-0.755704938,-1.178426556,-1.281888898,0.0977
-0.33989448,1.263965689,0.150607531,0.064573623,-0.282389923,-0.797875159,0.1521
1.829288363,1.263965689,1.930749029,1.88741487,1.509683342,-2.575988791,0.0449
-0.33989448,-0.604034958,-0.294427843,-0.391136688,-0.282389923,0.735684163,0.1223
0.383166467,-1.226701841,-0.294427843,1.88741487,-0.73040824,0.608312127,0.0206
-0.33989448,1.263965689,-0.650456143,0.064573623,1.509683342,-0.797875159,0.0533
1.829288363,-0.604034958,-0.739463218,0.064573623,-0.73040824,-0.792780277,0.0921
-0.33989448,-1.226701841,0.150607531,-0.755704938,1.509683342,1.240077429,0.0752
-0.701424954,-0.915368399,-0.650456143,-0.755704938,-0.73040824,1.285931362,0.0922
-1.062955428,-0.915368399,-0.294427843,0.064573623,1.509683342,1.474441976,0.1083
-0.33989448,1.263965689,-0.650456143,0.064573623,-0.282389923,-0.797875159,0.222
0.383166467,0.018631924,0.150607531,0.064573623,0.613646709,-0.334240945,0.0669
-0.33989448,1.263965689,0.150607531,0.064573623,-0.282389923,-0.797875159,0.1789
1.829288363,-0.915368399,0.150607531,-0.846847,-0.282389923,-0.538036204,0.0818
-0.701424954,-0.604034958,0.150607531,1.88741487,-1.178426556,0.837581793,0.0837
-0.701424954,0.018631924,-0.739463218,-0.391136688,1.509683342,0.506414497,0.1714
-0.33989448,1.263965689,-0.739463218,0.064573623,-0.282389923,-0.797875159,0.0997
0.383166467,-0.915368399,1.930749029,-0.391136688,-1.178426556,0.353568053,0.0588
-0.33989448,1.263965689,-0.650456143,0.064573623,-0.282389923,-0.797875159,0.1736
1.829288363,-0.915368399,0.150607531,-0.846847,-0.282389923,-0.538036204,0.0424
-0.33989448,-0.915368399,-0.739463218,1.88741487,0.613646709,0.888530607,0.0941
0.383166467,0.018631924,0.150607531,0.064573623,0.613646709,-0.334240945,0.0959
1.829288363,0.018631924,-0.294427843,-0.755704938,-1.178426556,-1.281888898,0.0772
0.383166467,0.018631924,0.150607531,0.064573623,0.613646709,-0.334240945,0.1305
-1.062955428,0.018631924,-0.650456143,1.88741487,-0.282389923,0.628691653,0.1047
-1.062955428,-1.226701841,-0.739463218,-0.846847,-1.178426556,1.805609272,0.0552
-0.33989448,1.263965689,-0.650456143,0.064573623,-0.282389923,-0.797875159,0.183
-0.33989448,-0.915368399,-0.739463218,1.88741487,0.613646709,0.888530607,0.1075
1.829288363,1.263965689,1.930749029,1.88741487,1.509683342,-2.575988791,0.0399
-1.062955428,-0.915368399,-0.294427843,0.064573623,1.509683342,1.474441976,0.1114
-0.33989448,1.263965689,-0.650456143,-0.755704938,-0.282389923,-0.797875159,0.1141
-0.701424954,-1.226701841,1.930749029,0.064573623,-0.282389923,1.34706994,0.0265
0.383166467,0.018631924,0.150607531,0.064573623,0.613646709,-0.334240945,0.0625
-0.701424954,-1.226701841,1.930749029,0.064573623,-0.282389923,1.34706994,0.0173
-0.33989448,1.263965689,-0.650456143,0.064573623,-1.178426556,-0.797875159,0.1924
0.383166467,0.018631924,0.150607531,0.064573623,0.613646709,-0.334240945,0.1187
-0.33989448,1.263965689,-0.650456143,-0.846847,-0.282389923,-0.797875159,0.0913
-0.33989448,1.263965689,-0.650456143,-0.846847,-0.282389923,-0.797875159,0.0886
-1.062955428,1.263965689,0.150607531,-0.391136688,-0.73040824,-0.308766538,0.1862
1.829288363,0.018631924,-0.294427843,-0.755704938,-1.178426556,-1.281888898,0.146
-1.062955428,0.018631924,-0.650456143,1.88741487,-0.282389923,0.628691653,0.1265
1.829288363,1.263965689,1.930749029,1.88741487,1.509683342,-2.575988791,0.0204
-1.062955428,-1.226701841,-0.739463218,-0.846847,-1.178426556,1.805609272,0.0579
-0.33989448,-0.915368399,-0.739463218,1.88741487,0.613646709,0.888530607,0.0814
-0.701424954,0.018631924,-0.739463218,-0.391136688,1.509683342,0.506414497,0.1897
0.383166467,1.263965689,-0.739463218,-0.755704938,-0.282389923,-1.256414491,0.1106
-0.33989448,1.263965689,-0.650456143,0.064573623,0.613646709,-0.797875159,0.1642
1.829288363,-1.226701841,-0.650456143,-0.391136688,0.613646709,-0.262912604,0.0766
-0.701424954,-1.226701841,1.930749029,0.064573623,-0.282389923,1.34706994,0.0481
0.383166467,1.263965689,-0.739463218,-0.755704938,-0.282389923,-1.256414491,0.1549
0.383166467,-0.604034958,-0.650456143,-0.846847,1.509683342,0.27204995,0.0378
-0.701424954,-1.226701841,1.930749029,0.064573623,-0.282389923,1.34706994,0.0509
0.383166467,-0.604034958,-0.650456143,-0.846847,1.509683342,0.27204995,0.0964
-0.33989448,1.263965689,-0.650456143,0.064573623,4.197793241,-0.797875159,0.0613
-0.33989448,0.018631924,1.930749029,-0.846847,-0.73040824,0.124298387,0.128
-0.701424954,1.263965689,-0.294427843,-0.846847,0.613646709,-0.512561796,0.2056
-0.33989448,1.263965689,-0.650456143,0.064573623,-1.178426556,-0.797875159,0.1825
-1.062955428,-0.604034958,1.930749029,-0.755704938,0.613646709,1.138179799,0.1304
-0.701424954,0.018631924,-0.739463218,-0.391136688,1.509683342,0.506414497,0.1597
0.383166467,-0.915368399,1.930749029,-0.391136688,-1.178426556,0.353568053,0.0923
-0.33989448,1.263965689,0.150607531,0.064573623,-0.282389923,-0.797875159,0.1646
1.829288363,0.018631924,-0.294427843,-0.755704938,-1.178426556,-1.281888898,0.0508
0.383166467,-0.915368399,1.930749029,-0.391136688,-1.178426556,0.353568053,0.102
1.829288363,-1.226701841,-0.650456143,-0.391136688,0.613646709,-0.262912604,0.0676
-0.33989448,-0.915368399,-0.739463218,1.88741487,0.613646709,0.888530607,0.1051
-1.062955428,-0.915368399,-0.294427843,0.064573623,1.509683342,1.474441976,0.1219
-0.701424954,-0.604034958,0.150607531,1.88741487,-1.178426556,0.837581793,0.0623
1.829288363,-0.915368399,0.150607531,-0.846847,-0.282389923,-0.538036204,0.0919
-0.701424954,0.018631924,-0.739463218,-0.391136688,1.509683342,0.506414497,0.1193
-1.062955428,1.263965689,0.150607531,-0.391136688,-0.73040824,-0.308766538,0.1059
-0.701424954,-0.915368399,-0.650456143,-0.755704938,-0.73040824,1.285931362,0.0905
-1.062955428,-0.915368399,-0.294427843,0.064573623,1.509683342,1.474441976,0.091
-0.701424954,0.018631924,-0.739463218,-0.391136688,1.509683342,0.506414497,0.1319
0.383166467,-1.226701841,-0.294427843,1.88741487,-0.73040824,0.608312127,0.0548
0.383166467,-0.604034958,-0.650456143,-0.846847,1.509683342,0.27204995,0.1406
0.383166467,-0.915368399,1.930749029,-0.391136688,-1.178426556,0.353568053,0.077
0.383166467,-1.226701841,-0.294427843,1.88741487,-0.73040824,0.608312127,0.0159
-0.33989448,1.263965689,-0.650456143,0.064573623,-1.178426556,-0.797875159,0.1404
-0.701424954,1.263965689,-0.294427843,-0.846847,0.613646709,-0.512561796,0.2056
0.383166467,-0.604034958,-0.650456143,-0.846847,1.509683342,0.27204995,0.1526
-1.062955428,-1.226701841,-0.739463218,-0.846847,-1.178426556,1.805609272,0.0361
1.829288363,0.018631924,-0.294427843,-0.755704938,-1.178426556,-1.281888898,0.1007
-0.33989448,-0.604034958,-0.294427843,-0.391136688,-0.282389923,0.735684163,0.1498
-0.701424954,-0.915368399,-0.650456143,-0.755704938,-0.73040824,1.285931362,0.1326
1.829288363,-0.915368399,0.150607531,-0.846847,-0.282389923,-0.538036204,0.0745
1.829288363,0.018631924,-0.294427843,-0.755704938,-1.178426556,-1.281888898,0.0562
-1.062955428,-0.915368399,-0.294427843,0.064573623,1.509683342,1.474441976,0.0444
-0.701424954,1.263965689,-0.294427843,-0.846847,0.613646709,-0.512561796,0.1796
1.829288363,-0.915368399,0.150607531,-0.846847,-0.282389923,-0.538036204,0.045
0.383166467,1.263965689,-0.739463218,-0.755704938,-0.282389923,-1.256414491,0.1054
-0.33989448,0.018631924,1.930749029,-0.846847,-0.73040824,0.124298387,0.0914
-0.33989448,1.263965689,0.150607531,0.064573623,-0.282389923,-0.797875159,0.1887
0.383166467,1.263965689,-0.739463218,-0.755704938,-0.282389923,-1.256414491,0.1665
-0.33989448,1.263965689,-0.650456143,0.064573623,1.509683342,-0.797875159,0.0265
1.829288363,-0.604034958,-0.739463218,0.064573623,-0.73040824,-0.792780277,0.1023
-1.062955428,-1.226701841,-0.739463218,-0.846847,-1.178426556,1.805609272,0.0436
-0.33989448,1.263965689,-0.650456143,-0.755704938,-0.282389923,-0.797875159,0.1529
-1.062955428,0.018631924,-0.650456143,1.88741487,-0.282389923,0.628691653,0.1694
-1.062955428,-0.915368399,-0.294427843,0.064573623,1.509683342,1.474441976,0.0587
-0.701424954,1.263965689,-0.294427843,-0.846847,0.613646709,-0.512561796,0.1466
0.383166467,-0.915368399,1.930749029,-0.391136688,-1.178426556,0.353568053,0.0964
-0.33989448,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.1754
-1.062955428,-0.915368399,-0.294427843,0.064573623,1.509683342,1.474441976,0.0674
1.829288363,-0.915368399,0.150607531,-0.846847,-0.282389923,-0.538036204,0.059
1.829288363,1.263965689,1.930749029,1.88741487,1.509683342,-2.575988791,0.0313
-0.701424954,0.018631924,-0.739463218,-0.391136688,1.509683342,0.506414497,0.1904
1.829288363,1.263965689,1.930749029,1.88741487,1.509683342,-2.575988791,0.0431
-0.33989448,1.263965689,-0.739463218,0.064573623,-0.282389923,-0.797875159,0.0992
-0.701424954,1.263965689,-0.294427843,-0.846847,0.613646709,-0.512561796,0.1379
-0.33989448,1.263965689,-0.739463218,0.064573623,-0.282389923,-0.797875159,0.1134
-1.062955428,-0.604034958,1.930749029,-0.755704938,0.613646709,1.138179799,0.1619
-0.33989448,-0.915368399,-0.739463218,1.88741487,0.613646709,0.888530607,0.0976
1.829288363,1.263965689,1.930749029,1.88741487,1.509683342,-2.575988791,0.0289
0.383166467,1.263965689,-0.739463218,-0.755704938,-0.282389923,-1.256414491,0.1527
-0.33989448,0.018631924,1.930749029,-0.846847,-0.73040824,0.124298387,0.175
-0.33989448,1.263965689,-0.650456143,0.064573623,0.613646709,-0.797875159,0.1346
1.106227415,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.1021
-1.062955428,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.0604
1.829288363,0.018631924,-0.294427843,-0.755704938,-1.178426556,-1.281888898,0.1333
0.383166467,0.018631924,0.150607531,0.064573623,0.613646709,-0.334240945,0.1173
-0.33989448,0.018631924,1.930749029,-0.846847,-0.73040824,0.124298387,0.1524
1.829288363,0.018631924,-0.294427843,-0.755704938,-1.178426556,-1.281888898,0.1171
-0.701424954,1.263965689,-0.294427843,-0.846847,0.613646709,-0.512561796,0.1711
0.383166467,-0.604034958,-0.650456143,-0.846847,1.509683342,0.27204995,0.1219
-0.33989448,1.263965689,-0.650456143,-0.846847,-0.282389923,-0.797875159,0.0659
1.829288363,-1.226701841,-0.650456143,-0.391136688,0.613646709,-0.262912604,0.0885
0.383166467,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.1904
0.383166467,-1.226701841,-0.294427843,1.88741487,-0.73040824,0.608312127,0.0659
0.383166467,-1.226701841,-0.294427843,1.88741487,-0.73040824,0.608312127,0.0196
1.829288363,-0.915368399,0.150607531,-0.846847,-0.282389923,-0.538036204,0.0546
0.383166467,1.263965689,-0.739463218,-0.755704938,-0.282389923,-1.256414491,0.1114
0.383166467,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.1505
-1.062955428,0.018631924,-0.650456143,1.88741487,-0.282389923,0.628691653,0.1387
-1.062955428,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.0566
0.383166467,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.1351
-0.701424954,-0.915368399,-0.650456143,-0.755704938,-0.73040824,1.285931362,0.1369
-0.33989448,1.263965689,-0.650456143,0.064573623,4.197793241,-0.797875159,0.0304
-1.062955428,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.0496
0.383166467,-0.915368399,1.930749029,-0.391136688,-1.178426556,0.353568053,0.0519
-1.062955428,-1.226701841,-0.739463218,-0.846847,-1.178426556,1.805609272,0.029
0.383166467,0.018631924,0.150607531,0.064573623,0.613646709,-0.334240945,0.1331
-1.062955428,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.0755
-0.33989448,1.263965689,-0.650456143,0.064573623,4.197793241,-0.797875159,0.0447
-0.33989448,1.263965689,-0.650456143,0.064573623,-1.178426556,-0.797875159,0.1589
-0.701424954,-0.604034958,0.150607531,1.88741487,-1.178426556,0.837581793,0.1316
-0.701424954,-0.604034958,0.150607531,1.88741487,-1.178426556,0.837581793,0.1124
-1.062955428,-1.226701841,-0.739463218,-0.846847,-1.178426556,1.805609272,0.0366
-0.33989448,-1.226701841,0.150607531,-0.755704938,1.509683342,1.240077429,0.0228
-1.062955428,-0.604034958,1.930749029,-0.755704938,0.613646709,1.138179799,0.1422
1.829288363,-0.915368399,0.150607531,-0.846847,-0.282389923,-0.538036204,0.0734
1.829288363,1.263965689,1.930749029,1.88741487,1.509683342,-2.575988791,0.0252
-0.33989448,1.263965689,-0.650456143,0.064573623,1.509683342,-0.797875159,0.0431
0.383166467,-0.604034958,-0.650456143,-0.846847,1.509683342,0.27204995,0.1556
-0.701424954,-1.226701841,1.930749029,0.064573623,-0.282389923,1.34706994,0.0212
-0.33989448,-1.226701841,0.150607531,-0.755704938,1.509683342,1.240077429,0.0416
-0.701424954,0.018631924,-0.739463218,-0.391136688,1.509683342,0.506414497,0.1971
-0.33989448,-1.226701841,0.150607531,-0.755704938,1.509683342,1.240077429,0.0315
-1.062955428,1.263965689,0.150607531,-0.391136688,-0.73040824,-0.308766538,0.1404
-1.062955428,1.263965689,0.150607531,-0.391136688,-0.73040824,-0.308766538,0.2123
-0.701424954,1.263965689,-0.294427843,-0.846847,0.613646709,-0.512561796,0.1332
-0.33989448,-0.604034958,-0.294427843,-0.391136688,-0.282389923,0.735684163,0.1007
0.383166467,-0.604034958,-0.650456143,-0.846847,1.509683342,0.27204995,0.1262
-0.33989448,1.263965689,-0.650456143,0.064573623,-1.178426556,-0.797875159,0.146
-0.701424954,1.263965689,-0.294427843,-0.846847,0.613646709,-0.512561796,0.2169
1.829288363,-0.604034958,-0.739463218,0.064573623,-0.73040824,-0.792780277,0.0558
-1.062955428,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.0747
-0.33989448,-1.226701841,0.150607531,-0.755704938,1.509683342,1.240077429,0.0566
-0.33989448,-0.915368399,-0.739463218,1.88741487,0.613646709,0.888530607,0.0743
-0.33989448,1.263965689,-0.650456143,0.064573623,0.613646709,-0.797875159,0.126
-0.33989448,1.263965689,-0.650456143,0.064573623,-1.178426556,-0.797875159,0.1602
-0.33989448,1.263965689,-0.650456143,3.710256118,-0.282389923,-0.797875159,0.1256
-0.33989448,1.263965689,-0.650456143,0.064573623,-0.282389923,-0.797875159,0.2153
-0.33989448,-0.915368399,-0.739463218,1.88741487,0.613646709,0.888530607,0.1297
-0.33989448,1.263965689,-0.650456143,0.064573623,-1.178426556,-0.797875159,0.2059
-0.33989448,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.1845
-0.33989448,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.1762
1.829288363,-0.604034958,-0.739463218,0.064573623,-0.73040824,-0.792780277,0.0574
-0.33989448,1.263965689,-0.650456143,0.064573623,0.613646709,-0.797875159,0.1152
0.383166467,0.018631924,0.150607531,0.064573623,0.613646709,-0.334240945,0.0479
0.383166467,0.018631924,0.150607531,0.064573623,0.613646709,-0.334240945,0.072
-0.33989448,1.263965689,3.710890527,0.064573623,-0.282389923,-0.797875159,0.1489
-1.062955428,-1.226701841,-0.739463218,-0.846847,-1.178426556,1.805609272,0.063
0.383166467,-0.915368399,1.930749029,-0.391136688,-1.178426556,0.353568053,0.0964
-0.701424954,-0.915368399,-0.650456143,-0.755704938,-0.73040824,1.285931362,0.1131
-0.33989448,-0.604034958,-0.294427843,-0.391136688,-0.282389923,0.735684163,0.1443
-0.33989448,1.263965689,-0.650456143,0.064573623,-1.178426556,-0.797875159,0.1585
-0.33989448,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.1756
1.829288363,0.018631924,-0.294427843,-0.755704938,-1.178426556,-1.281888898,0.0621
0.383166467,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.1844
-1.062955428,-0.915368399,-0.294427843,0.064573623,1.509683342,1.474441976,0.1007
-1.062955428,-0.915368399,-0.294427843,0.064573623,1.509683342,1.474441976,0.0752
1.829288363,-0.604034958,-0.739463218,0.064573623,-0.73040824,-0.792780277,0.0985
-0.33989448,1.263965689,0.150607531,0.064573623,-0.282389923,-0.797875159,0.1881
-1.062955428,-1.226701841,-0.739463218,-0.846847,-1.178426556,1.805609272,0.0503
0.383166467,-0.915368399,1.930749029,-0.391136688,-1.178426556,0.353568053,0.0763
-1.062955428,1.263965689,0.150607531,-0.391136688,-0.73040824,-0.308766538,0.0898
-0.33989448,-1.226701841,0.150607531,-0.755704938,1.509683342,1.240077429,0.0536
-0.33989448,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.1714
-1.062955428,-0.915368399,-0.294427843,0.064573623,1.509683342,1.474441976,0.1033
-0.33989448,1.263965689,-0.650456143,0.064573623,-1.178426556,-0.797875159,0.2059
3.275410258,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.0449
-0.33989448,-0.915368399,-0.739463218,1.88741487,0.613646709,0.888530607,0.1181
-0.33989448,1.263965689,-0.650456143,3.710256118,-0.282389923,-0.797875159,0.1216
-1.062955428,-1.226701841,-0.739463218,-0.846847,-1.178426556,1.805609272,0.0691
-0.33989448,1.263965689,-0.650456143,-0.846847,-0.282389923,-0.797875159,0.0678
0.383166467,-1.226701841,-0.294427843,1.88741487,-0.73040824,0.608312127,0.0308
-0.701424954,1.263965689,-0.294427843,-0.846847,0.613646709,-0.512561796,0.1792
-1.062955428,0.018631924,-0.650456143,1.88741487,-0.282389923,0.628691653,0.1319
1.829288363,1.263965689,1.930749029,1.88741487,1.509683342,-2.575988791,0.0635
-0.33989448,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.1681
0.383166467,-1.226701841,-0.294427843,1.88741487,-0.73040824,0.608312127,0.0577
-0.33989448,1.263965689,-0.650456143,0.064573623,-0.282389923,-0.797875159,0.1985
1.829288363,1.263965689,1.930749029,1.88741487,1.509683342,-2.575988791,0.0422
-0.33989448,1.263965689,3.710890527,0.064573623,-0.282389923,-0.797875159,0.1275
-1.062955428,1.263965689,0.150607531,-0.391136688,-0.73040824,-0.308766538,0.1961
-1.062955428,0.018631924,-0.650456143,1.88741487,-0.282389923,0.628691653,0.1642
-0.33989448,-0.915368399,-0.739463218,1.88741487,0.613646709,0.888530607,0.0307
-0.33989448,1.263965689,-0.650456143,0.064573623,-1.178426556,-0.797875159,0.1297
0.383166467,-1.226701841,-0.294427843,1.88741487,-0.73040824,0.608312127,0.0367
1.829288363,-0.604034958,-0.739463218,0.064573623,-0.73040824,-0.792780277,0.0791
-0.701424954,0.018631924,-0.739463218,-0.391136688,1.509683342,0.506414497,0.1599
-0.701424954,-0.915368399,-0.650456143,-0.755704938,-0.73040824,1.285931362,0.1459
0.383166467,-1.226701841,-0.294427843,1.88741487,-0.73040824,0.608312127,0.0164
-0.33989448,1.263965689,-0.650456143,-0.755704938,-0.282389923,-0.797875159,0.115
0.383166467,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.1625
0.383166467,1.263965689,-0.739463218,-0.755704938,-0.282389923,-1.256414491,0.1409
-0.701424954,-1.226701841,1.930749029,0.064573623,-0.282389923,1.34706994,0.0252
1.829288363,1.263965689,1.930749029,1.88741487,1.509683342,-2.575988791,0.0219
-0.701424954,1.263965689,-0.294427843,-0.846847,0.613646709,-0.512561796,0.1832
-0.701424954,-0.604034958,0.150607531,1.88741487,-1.178426556,0.837581793,0.0781
-0.701424954,1.263965689,-0.294427843,-0.846847,0.613646709,-0.512561796,0.1431
-0.33989448,-0.915368399,-0.739463218,1.88741487,0.613646709,0.888530607,0.0698
-1.062955428,-0.915368399,-0.294427843,0.064573623,1.509683342,1.474441976,0.0986
-0.701424954,-0.604034958,0.150607531,1.88741487,-1.178426556,0.837581793,0.0498
-1.062955428,0.018631924,-0.650456143,1.88741487,-0.282389923,0.628691653,0.1494
-0.33989448,-0.915368399,-0.739463218,1.88741487,0.613646709,0.888530607,0.0701
-0.701424954,-0.604034958,0.150607531,1.88741487,-1.178426556,0.837581793,0.1088
-1.062955428,1.263965689,0.150607531,-0.391136688,-0.73040824,-0.308766538,0.1706
-0.701424954,-0.915368399,-0.650456143,-0.755704938,-0.73040824,1.285931362,0.1089
0.383166467,-0.604034958,-0.650456143,-0.846847,1.509683342,0.27204995,0.1177
1.829288363,-1.226701841,-0.650456143,-0.391136688,0.613646709,-0.262912604,0.0749
1.829288363,0.018631924,-0.294427843,-0.755704938,-1.178426556,-1.281888898,0.0795
-0.701424954,-1.226701841,1.930749029,0.064573623,-0.282389923,1.34706994,0.0186
-0.33989448,-1.226701841,0.150607531,-0.755704938,1.509683342,1.240077429,0.0253
-0.33989448,0.018631924,1.930749029,-0.846847,-0.73040824,0.124298387,0.1877
-1.062955428,-1.226701841,-0.739463218,-0.846847,-1.178426556,1.805609272,0.0323
0.383166467,1.263965689,-0.739463218,-0.755704938,-0.282389923,-1.256414491,0.1507
1.829288363,-1.226701841,-0.650456143,-0.391136688,0.613646709,-0.262912604,0.0808
0.383166467,-0.915368399,1.930749029,-0.391136688,-1.178426556,0.353568053,0.0959
0.383166467,-0.915368399,1.930749029,-0.391136688,-1.178426556,0.353568053,0.0599
1.106227415,1.263965689,-0.650456143,-0.391136688,-0.282389923,-0.797875159,0.1844
1.829288363,-0.915368399,0.150607531,-0.846847,-0.282389923,-0.538036204,0.0967
-1.062955428,1.263965689,0.150607531,-0.391136688,-0.73040824,-0.308766538,0.1214
-1.062955428,-0.604034958,1.930749029,-0.755704938,0.613646709,1.138179799,0.1212
-0.33989448,0.018631924,1.930749029,-0.846847,-0.73040824,0.124298387,0.1655
-0.701424954,0.018631924,-0.739463218,-0.391136688,1.509683342,0.506414497,0.19
-0.33989448,-0.604034958,-0.294427843,-0.391136688,-0.282389923,0.735684163,0.0907
1.829288363,0.018631924,-0.294427843,-0.755704938,-1.178426556,-1.281888898,0.056
0.383166467,-0.915368399,1.930749029,-0.391136688,-1.178426556,0.353568053,0.0924
-0.701424954,-0.604034958,0.150607531,1.88741487,-1.178426556,0.837581793,0.1319
